Time,X_Traj,Y_Traj,X_ActPos,Y_ActPos,X_ActVelo,Y_ActVelo,XY Position X,XY Position Y
1916.3,60,30.000005,60.0002,29.9783,-0.004110489,-0.073206801,60.0002,29.9783
1916.4,60,30.000005,60.0002,29.9783,-0.004069791,-0.072481981,60.0002,29.9783
1916.5,60,30.000005,60.0002,29.9783,-0.004029496,-0.071764338,60.0002,29.9783
1916.6,60,30.000005,60.0002,29.9783,-0.0039896,-0.0710538,60.0002,29.9783
1916.7,60,30.000005,60.0002,29.9783,-0.003950099,-0.070350297,60.0002,29.9783
1916.8,60,30.000005,60.0002,29.9784,-0.003910989,-0.059752769,60.0002,29.9784
1916.9,60,30.000005,60.0002,29.9784,-0.003872266,-0.059161158,60.0002,29.9784
1917,60,30.000005,60.0002,29.9784,-0.003833927,-0.058575404,60.0002,29.9784
1917.1,60,30.000005,60.0002,29.9784,-0.003795967,-0.057995449,60.0002,29.9784
1917.2,60,30.000005,60.0002,29.9784,-0.003758384,-0.057421237,60.0002,29.9784
1917.3,60,30.000005,60.0002,29.9784,-0.003721172,-0.05685271,60.0002,29.9784
1917.4,60,30.000005,60.0002,29.9784,-0.003684329,-0.056289811,60.0002,29.9784
1917.5,60,30.000005,60.0002,29.9784,-0.00364785,-0.055732487,60.0002,29.9784
1917.6,60,30.000005,60.0002,29.9784,-0.003611733,-0.05518068,60.0002,29.9784
1917.7,60,30.000005,60.0002,29.9785,-0.003575973,-0.044733346,60.0002,29.9785
1917.8,60,30.000005,60.0002,29.9785,-0.003540567,-0.044290442,60.0002,29.9785
1917.9,60,30.000005,60.0002,29.9785,-0.003505512,-0.043851923,60.0002,29.9785
1918,60,30.000005,60.0002,29.9785,-0.003470804,-0.043417745,60.0002,29.9785
1918.1,60,30.000005,60.0002,29.9786,-0.00343644,-0.033086876,60.0002,29.9786
1918.2,60,30.000005,60.0002,29.9786,-0.003402416,-0.032759284,60.0002,29.9786
1918.3,60,30.000005,60.0002,29.9786,-0.003368728,-0.032434934,60.0002,29.9786
1918.4,60,30.000005,60.0002,29.9786,-0.003335375,-0.032113796,60.0002,29.9786
1918.5,60,30.000005,60.0002,29.9786,-0.003302351,-0.031795838,60.0002,29.9786
1918.6,60,30.000005,60.0002,29.9787,-0.003269655,-0.021580038,60.0002,29.9787
1918.7,60,30.000005,60.0002,29.9787,-0.003237282,-0.021366374,60.0002,29.9787
1918.8,60,30.000005,60.0002,29.9787,-0.003205229,-0.021154826,60.0002,29.9787
1918.9,60,30.000005,60.0002,29.9787,-0.003173494,-0.020945372,60.0002,29.9787
1919,60,30.000005,60.0002,29.9787,-0.003142074,-0.020737992,60.0002,29.9787
1919.1,60,30.000005,60.0002,29.9787,-0.003110964,-0.020532665,60.0002,29.9787
1919.2,60,30.000005,60.0002,29.9787,-0.003080162,-0.020329372,60.0002,29.9787
1919.3,60,30.000005,60.0002,29.9787,-0.003049666,-0.020128091,60.0002,29.9787
1919.4,60,30.000005,60.0002,29.9787,-0.003019471,-0.019928803,60.0002,29.9787
1919.5,60,30.000005,60.0002,29.9787,-0.002989575,-0.019731488,60.0002,29.9787
1919.6,60,30.000005,60.0002,29.9787,-0.002959976,-0.019536127,60.0002,29.9787
1919.7,60,30.000005,60.0002,29.9787,-0.002930669,-0.0193427,60.0002,29.9787
1919.8,60,30.000005,60.0002,29.9787,-0.002901652,-0.019151188,60.0002,29.9787
1919.9,60,30.000005,60.0002,29.9787,-0.002872923,-0.018961572,60.0002,29.9787
1920,60,30.000005,60.0002,29.9787,-0.002844478,-0.018773834,60.0002,29.9787
1920.1,60,30.000005,60.0002,29.9787,-0.002816315,-0.018587954,60.0002,29.9787
1920.2,60,30.000005,60.0002,29.9787,-0.002788431,-0.018403915,60.0002,29.9787
1920.3,60,30.000005,60.0002,29.9787,-0.002760823,-0.018221698,60.0002,29.9787
1920.4,60,30.000005,60.0002,29.9787,-0.002733488,-0.018041285,60.0002,29.9787
1920.5,60,30.000005,60.0002,29.9787,-0.002706424,-0.017862658,60.0002,29.9787
1920.6,60,30.000005,60.0002,29.9787,-0.002679627,-0.0176858,60.0002,29.9787
1920.7,60,30.000005,60.0002,29.9788,-0.002653096,-0.007609703,60.0002,29.9788
1920.8,60,30.000005,60.0002,29.9788,-0.002626828,-0.00753436,60.0002,29.9788
1920.9,60,30.000005,60.0002,29.9788,-0.00260082,-0.007459762,60.0002,29.9788
1921,60,30.000005,60.0002,29.9788,-0.002575069,-0.007385903,60.0002,29.9788
1921.1,60,30.000005,60.0002,29.9788,-0.002549573,-0.007312775,60.0002,29.9788
1921.2,60,30.000005,60.0002,29.9788,-0.00252433,-0.007240372,60.0002,29.9788
1921.3,60,30.000005,60.0002,29.9788,-0.002499337,-0.007168685,60.0002,29.9788
1921.4,60,30.000005,60.0002,29.9788,-0.002474591,-0.007097708,60.0002,29.9788
1921.5,60,30.000005,60.0002,29.9789,-0.00245009,0.002873557,60.0002,29.9789
1921.6,60,30.000005,60.0002,29.9789,-0.002425832,0.002845106,60.0002,29.9789
1921.7,60,30.000005,60.0002,29.9789,-0.002401813,0.002816936,60.0002,29.9789
1921.8,60,30.000005,60.0002,29.9789,-0.002378033,0.002789046,60.0002,29.9789
1921.9,60,30.000005,60.0002,29.9789,-0.002354488,0.002761431,60.0002,29.9789
1922,60,30.000005,60.0002,29.979,-0.002331177,0.012635081,60.0002,29.979
1922.1,60,30.000005,60.0002,29.979,-0.002308096,0.012509981,60.0002,29.979
1922.2,60,30.000005,60.0002,29.979,-0.002285243,0.01238612,60.0002,29.979
1922.3,60,30.000005,60.0002,29.979,-0.002262617,0.012263485,60.0002,29.979
1922.4,60,30.000005,60.0002,29.9791,-0.002240215,0.022043054,60.0002,29.9791
1922.5,60,30.000005,60.0002,29.9791,-0.002218034,0.021824806,60.0002,29.9791
1922.6,60,30.000005,60.0002,29.9791,-0.002196074,0.021608719,60.0002,29.9791
1922.7,60,30.000005,60.0002,29.9791,-0.00217433,0.021394771,60.0002,29.9791
1922.8,60,30.000005,60.0002,29.9791,-0.002152802,0.021182942,60.0002,29.9791
1922.9,60,30.000005,60.0002,29.9792,-0.002131488,0.0308742,60.0002,29.9792
1923,60,30.000005,60.0002,29.9792,-0.002110384,0.030568515,60.0002,29.9792
1923.1,60,30.000005,60.0002,29.9792,-0.002089489,0.030265856,60.0002,29.9792
1923.2,60,30.000005,60.0002,29.9792,-0.002068801,0.029966194,60.0002,29.9792
1923.3,60,30.000005,60.0002,29.9792,-0.002048318,0.029669499,60.0002,29.9792
1923.4,60,30.000005,60.0002,29.9792,-0.002028037,0.029375742,60.0002,29.9792
1923.5,60,30.000005,60.0002,29.9792,-0.002007958,0.029084893,60.0002,29.9792
1923.6,60,30.000005,60.0002,29.9792,-0.001988077,0.028796924,60.0002,29.9792
1923.7,60,30.000005,60.0002,29.9792,-0.001968393,0.028511806,60.0002,29.9792
1923.8,60,30.000005,60.0002,29.9792,-0.001948904,0.02822951,60.0002,29.9792
1923.9,60,30.000005,60.0002,29.9792,-0.001929608,0.02795001,60.0002,29.9792
1924,60,30.000005,60.0002,29.9792,-0.001910503,0.027673278,60.0002,29.9792
1924.1,60,30.000005,60.0002,29.9792,-0.001891587,0.027399285,60.0002,29.9792
1924.2,60,30.000005,60.0002,29.9792,-0.001872858,0.027128005,60.0002,29.9792
1924.3,60,30.000005,60.0002,29.9793,-0.001854315,0.036760401,60.0002,29.9793
1924.4,60,30.000005,60.0002,29.9793,-0.001835956,0.036396436,60.0002,29.9793
1924.5,60,30.000005,60.0002,29.9793,-0.001817778,0.036036076,60.0002,29.9793
1924.6,60,30.000005,60.0002,29.9793,-0.00179978,0.035679283,60.0002,29.9793
1924.7,60,30.000005,60.0002,29.9793,-0.00178196,0.035326023,60.0002,29.9793
1924.8,60,30.000005,60.0002,29.9793,-0.001764317,0.03497626,60.0002,29.9793
1924.9,60,30.000005,60.0002,29.9793,-0.001746849,0.03462996,60.0002,29.9793
1925,60,30.000005,60.0002,29.9793,-0.001729553,0.034287089,60.0002,29.9793
1925.1,60,30.000005,60.0002,29.9793,-0.001712429,0.033947613,60.0002,29.9793
1925.2,60,30.000005,60.0002,29.9793,-0.001695474,0.033611498,60.0002,29.9793
1925.3,60,30.000005,60.0002,29.9793,-0.001678687,0.033278711,60.0002,29.9793
1925.4,60,30.000005,60.0002,29.9793,-0.001662067,0.032949219,60.0002,29.9793
1925.5,60,30.000005,60.0002,29.9793,-0.001645611,0.032622989,60.0002,29.9793
1925.6,60,30.000005,60.0002,29.9794,-0.001629317,0.042200979,60.0002,29.9794
1925.7,60,30.000005,60.0002,29.9794,-0.001613186,0.041783148,60.0002,29.9794
1925.8,60,30.000005,60.0002,29.9794,-0.001597213,0.041369453,60.0002,29.9794
1925.9,60,30.000005,60.0002,29.9795,-0.001581399,0.050860845,60.0002,29.9795
1926,60,30.000005,60.0002,29.9795,-0.001565742,0.050357272,60.0002,29.9795
1926.1,60,30.000005,60.0002,29.9795,-0.00155024,0.049858685,60.0002,29.9795
1926.2,60,30.000005,60.0002,29.9795,-0.001534891,0.049365035,60.0002,29.9795
1926.3,60,30.000005,60.0002,29.9796,-0.001519694,0.058777262,60.0002,29.9796
1926.4,60,30.000005,60.0002,29.9796,-0.001504647,0.058195309,60.0002,29.9796
1926.5,60,30.000005,60.0002,29.9796,-0.00148975,0.057619118,60.0002,29.9796
1926.6,60,30.000005,60.0002,29.9796,-0.001475,0.057048632,60.0002,29.9796
1926.7,60,30.000005,60.0002,29.9797,-0.001460396,0.066384784,60.0002,29.9797
1926.8,60,30.000005,60.0002,29.9797,-0.001445936,0.065727509,60.0002,29.9797
1926.9,60,30.000005,60.0002,29.9797,-0.00143162,0.065076741,60.0002,29.9797
1927,60,30.000005,60.0002,29.9797,-0.001417446,0.064432417,60.0002,29.9797
1927.1,60,30.000005,60.0002,29.9797,-0.001403412,0.063794472,60.0002,29.9797
1927.2,60,30.000005,60.0002,29.9797,-0.001389517,0.063162844,60.0002,29.9797
1927.3,60,30.000005,60.0002,29.9798,-0.001375759,0.072438459,60.0002,29.9798
1927.4,60,30.000005,60.0002,29.9798,-0.001362138,0.071721247,60.0002,29.9798
1927.5,60,30.000005,60.0002,29.9798,-0.001348651,0.071011136,60.0002,29.9798
1927.6,60,30.000005,60.0002,29.9798,-0.001335298,0.070308055,60.0002,29.9798
1927.7,60,30.000005,60.0002,29.9798,-0.001322077,0.069611936,60.0002,29.9798
1927.8,60,30.000005,60.0002,29.9798,-0.001308987,0.068922709,60.0002,29.9798
1927.9,60,30.000005,60.0002,29.9798,-0.001296027,0.068240306,60.0002,29.9798
1928,60,30.000005,60.0002,29.9798,-0.001283195,0.067564659,60.0002,29.9798
1928.1,60,30.000005,60.0002,29.9798,-0.00127049,0.066895702,60.0002,29.9798
1928.2,60,30.000005,60.0002,29.9798,-0.001257911,0.066233368,60.0002,29.9798
1928.3,60,30.000005,60.0002,29.9798,-0.001245457,0.065577592,60.0002,29.9798
1928.4,60,30.000005,60.0002,29.9798,-0.001233125,0.064928309,60.0002,29.9798
1928.5,60,30.000005,60.0002,29.9798,-0.001220916,0.064285455,60.0002,29.9798
1928.6,60,30.000005,60.0002,29.9798,-0.001208828,0.063648965,60.0002,29.9798
1928.7,60,30.000005,60.0002,29.9798,-0.001196859,0.063018777,60.0002,29.9798
1928.8,60,30.000005,60.0002,29.9798,-0.001185009,0.062394829,60.0002,29.9798
1928.9,60,30.000005,60.0002,29.9798,-0.001173276,0.061777058,60.0002,29.9798
1929,60,30.000005,60.0002,29.9798,-0.00116166,0.061165404,60.0002,29.9798
1929.1,60,30.000005,60.0002,29.9798,-0.001150158,0.060559806,60.0002,29.9798
1929.2,60,30.000005,60.0002,29.9798,-0.001138771,0.059960204,60.0002,29.9798
1929.3,60,30.000005,60.0002,29.9799,-0.001127496,0.069267529,60.0002,29.9799
1929.4,60,30.000005,60.0002,29.9799,-0.001116332,0.068581712,60.0002,29.9799
1929.5,60,30.000005,60.0002,29.9799,-0.00110528,0.067902685,60.0002,29.9799
1929.6,60,30.000005,60.0002,29.9799,-0.001094336,0.067230381,60.0002,29.9799
1929.7,60,30.000005,60.0002,29.98,-0.001083501,0.076465724,60.0002,29.98
1929.8,60,30.000005,60.0002,29.98,-0.001072773,0.075708638,60.0002,29.98
1929.9,60,30.000005,60.0002,29.98,-0.001062152,0.074959047,60.0002,29.98
1930,60,30.000005,60.0002,29.98,-0.001051636,0.074216878,60.0002,29.98
1930.1,60,30.000005,60.0002,29.9801,-0.001041223,0.083383048,60.0002,29.9801
1930.2,60,30.000005,60.0002,29.9801,-0.001030914,0.082557473,60.0002,29.9801
1930.3,60,30.000005,60.0002,29.9801,-0.001020707,0.081740072,60.0002,29.9801
1930.4,60,30.000005,60.0002,29.9802,-0.001010601,0.090831755,60.0002,29.9802
1930.5,60,30.000005,60.0002,29.9802,-0.001000595,0.089932431,60.0002,29.9802
1930.6,60,30.000005,60.0002,29.9802,-0.000990688,0.08904201,60.0002,29.9802
1930.7,60,30.000005,60.0002,29.9802,-0.000980879,0.088160406,60.0002,29.9802
1930.8,60,30.000005,60.0002,29.9802,-0.000971168,0.087287531,60.0002,29.9802
1930.9,60,30.000005,60.0002,29.9802,-0.000961552,0.086423298,60.0002,29.9802
1931,60,30.000005,60.0002,29.9802,-0.000952032,0.085567622,60.0002,29.9802
1931.1,60,30.000005,60.0002,29.9803,-0.000942606,0.094621408,60.0002,29.9803
1931.2,60,30.000005,60.0002,29.9803,-0.000933273,0.093684562,60.0002,29.9803
1931.3,60,30.000005,60.0002,29.9803,-0.000924033,0.092756992,60.0002,29.9803
1931.4,60,30.000005,60.0002,29.9803,-0.000914884,0.091838606,60.0002,29.9803
1931.5,60,30.000005,60.0002,29.9803,-0.000905826,0.090929313,60.0002,29.9803
1931.6,60,30.000005,60.0002,29.9803,-0.000896857,0.090029023,60.0002,29.9803
1931.7,60,30.000005,60.0002,29.9803,-0.000887977,0.089137646,60.0002,29.9803
1931.8,60,30.000005,60.0002,29.9803,-0.000879186,0.088255095,60.0002,29.9803
1931.9,60,30.000005,60.0002,29.9803,-0.000870481,0.087381283,60.0002,29.9803
1932,60,30.000005,60.0002,29.9803,-0.000861862,0.086516121,60.0002,29.9803
1932.1,60,30.000005,60.0002,29.9803,-0.000853329,0.085659526,60.0002,29.9803
1932.2,60,30.000005,60.0002,29.9803,-0.00084488,0.084811412,60.0002,29.9803
1932.3,60,30.000005,60.0002,29.9803,-0.000836515,0.083971695,60.0002,29.9803
1932.4,60,30.000005,60.0002,29.9803,-0.000828233,0.083140292,60.0002,29.9803
1932.5,60,30.000005,60.0002,29.9803,-0.000820032,0.082317121,60.0002,29.9803
1932.6,60,30.000005,60.0002,29.9803,-0.000811913,0.0815021,60.0002,29.9803
1932.7,60,30.000005,60.0002,29.9803,-0.000803874,0.080695148,60.0002,29.9803
1932.8,60,30.000005,60.0002,29.9803,-0.000795915,0.079896187,60.0002,29.9803
1932.9,60,30.000005,60.0002,29.9803,-0.000788035,0.079105135,60.0002,29.9803
1933,60,30.000005,60.0002,29.9803,-0.000780233,0.078321916,60.0002,29.9803
1933.1,60,30.000005,60.0002,29.9803,-0.000772507,0.077546452,60.0002,29.9803
1933.2,60,30.000005,60.0002,29.9803,-0.000764859,0.076778665,60.0002,29.9803
1933.3,60,30.000005,60.0002,29.9803,-0.000757286,0.07601848,60.0002,29.9803
1933.4,60,30.000005,60.0002,29.9804,-0.000749788,0.085166812,60.0002,29.9804
1933.5,60,30.000005,60.0002,29.9804,-0.000742364,0.084323576,60.0002,29.9804
1933.6,60,30.000005,60.0002,29.9804,-0.000735014,0.083488689,60.0002,29.9804
1933.7,60,30.000005,60.0002,29.9804,-0.000727737,0.082662069,60.0002,29.9804
1933.8,60,30.000005,60.0002,29.9804,-0.000720532,0.081843632,60.0002,29.9804
1933.9,60,30.000005,60.0002,29.9805,-0.000713398,0.090934289,60.0002,29.9805
1934,60,30.000005,60.0002,29.9805,-0.000706334,0.09003395,60.0002,29.9805
1934.1,60,30.000005,60.0002,29.9805,-0.000699341,0.089142525,60.0002,29.9805
1934.2,60,30.000005,60.0002,29.9805,-0.000692417,0.088259925,60.0002,29.9805
1934.3,60,30.000005,60.0002,29.9806,-0.000685561,0.097287055,60.0002,29.9806
1934.4,60,30.000005,60.0002,29.9806,-0.000678773,0.096323817,60.0002,29.9806
1934.5,60,30.000005,60.0002,29.9806,-0.000672053,0.095370116,60.0002,29.9806
1934.6,60,30.000005,60.0002,29.9806,-0.000665399,0.094425857,60.0002,29.9806
1934.7,60,30.000005,60.0002,29.9807,-0.000658811,0.103391938,60.0002,29.9807
1934.8,60,30.000005,60.0002,29.9807,-0.000652288,0.102368255,60.0002,29.9807
1934.9,60,30.000005,60.0002,29.9807,-0.00064583,0.101354708,60.0002,29.9807
1935,60,30.000005,60.0002,29.9807,-0.000639435,0.100351196,60.0002,29.9807
1935.1,60,30.000005,60.0002,29.9807,-0.000633104,0.09935762,60.0002,29.9807
1935.2,60,30.000005,60.0002,29.9807,-0.000626836,0.098373881,60.0002,29.9807
1935.3,60,30.000005,60.0002,29.9808,-0.00062063,0.107300872,60.0002,29.9808
1935.4,60,30.000005,60.0002,29.9808,-0.000614485,0.106238487,60.0002,29.9808
1935.5,60,30.000005,60.0002,29.9808,-0.000608401,0.105186621,60.0002,29.9808
1935.6,60,30.000005,60.0002,29.9808,-0.000602377,0.104145169,60.0002,29.9808
1935.7,60,30.000005,60.0002,29.9808,-0.000596413,0.103114029,60.0002,29.9808
1935.8,60,30.000005,60.0002,29.9808,-0.000590508,0.102093098,60.0002,29.9808
1935.9,60,30.000005,60.0002,29.9808,-0.000584661,0.101082275,60.0002,29.9808
1936,60,30.000005,60.0002,29.9808,-0.000578872,0.100081461,60.0002,29.9808
1936.1,60,30.000005,60.0002,29.9808,-0.000573141,0.099090555,60.0002,29.9808
1936.2,60,30.000005,60.0002,29.9808,-0.000567466,0.098109461,60.0002,29.9808
1936.3,60,30.000005,60.0002,29.9808,-0.000561848,0.09713808,60.0002,29.9808
1936.4,60,30.000005,60.0002,29.9809,-0.000556285,0.106077307,60.0002,29.9809
1936.5,60,30.000005,60.0002,29.9809,-0.000550777,0.105027036,60.0002,29.9809
1936.6,60,30.000005,60.0002,29.9809,-0.000545324,0.103987165,60.0002,29.9809
1936.7,60,30.000005,60.0002,29.9809,-0.000539925,0.102957589,60.0002,29.9809
1936.8,60,30.000005,60.0002,29.9809,-0.000534579,0.101938207,60.0002,29.9809
1936.9,60,30.000005,60.0002,29.9809,-0.000529286,0.100928918,60.0002,29.9809
1937,60,30.000005,60.0002,29.9809,-0.000524046,0.099929621,60.0002,29.9809
1937.1,60,30.000005,60.0002,29.9809,-0.000518857,0.098940219,60.0002,29.9809
1937.2,60,30.000005,60.0002,29.9809,-0.00051372,0.097960613,60.0002,29.9809
1937.3,60,30.000005,60.0002,29.981,-0.000508634,0.106891696,60.0002,29.981
1937.4,60,30.000005,60.0002,29.981,-0.000503598,0.105833363,60.0002,29.981
1937.5,60,30.000005,60.0002,29.981,-0.000498611,0.104785507,60.0002,29.981
1937.6,60,30.000005,60.0002,29.981,-0.000493675,0.103748027,60.0002,29.981
1937.7,60,30.000005,60.0002,29.9811,-0.000488787,0.112621809,60.0002,29.9811
1937.8,60,30.000005,60.0002,29.9811,-0.000483947,0.111506742,60.0002,29.9811
1937.9,60,30.000005,60.0002,29.9811,-0.000479156,0.110402715,60.0002,29.9811
1938,60,30.000005,60.0002,29.9811,-0.000474412,0.109309618,60.0002,29.9811
1938.1,60,30.000005,60.0002,29.9812,-0.000469715,0.118128335,60.0002,29.9812
1938.2,60,30.000005,60.0002,29.9812,-0.000465064,0.116958748,60.0002,29.9812
1938.3,60,30.000005,60.0002,29.9812,-0.000460459,0.11580074,60.0002,29.9812
1938.4,60,30.000005,60.0002,29.9813,-0.0004559,0.124555188,60.0002,29.9813
1938.5,60,30.000005,60.0002,29.9813,-0.000451386,0.123321969,60.0002,29.9813
1938.6,60,30.000005,60.0002,29.9813,-0.000446917,0.122100959,60.0002,29.9813
1938.7,60,30.000005,60.0002,29.9813,-0.000442492,0.120892039,60.0002,29.9813
1938.8,60,30.000005,60.0002,29.9814,-0.000438111,0.129596078,60.0002,29.9814
1938.9,60,30.000005,60.0002,29.9814,-0.000433773,0.128312948,60.0002,29.9814
1939,60,30.000005,60.0002,29.9814,-0.000429479,0.127042523,60.0002,29.9814
1939.1,60,30.000005,60.0002,29.9814,-0.000425226,0.125784676,60.0002,29.9814
1939.2,60,30.000005,60.0002,29.9814,-0.000421016,0.124539284,60.0002,29.9814
1939.3,60,30.000005,60.0002,29.9815,-0.000416848,0.133207211,60.0002,29.9815
1939.4,60,30.000005,60.0002,29.9815,-0.000412721,0.131888328,60.0002,29.9815
1939.5,60,30.000005,60.0002,29.9815,-0.000408634,0.130582503,60.0002,29.9815
1939.6,60,30.000005,60.0002,29.9815,-0.000404588,0.129289607,60.0002,29.9815
1939.7,60,30.000005,60.0002,29.9815,-0.000400583,0.128009512,60.0002,29.9815
1939.8,60,30.000005,60.0002,29.9815,-0.000396616,0.126742091,60.0002,29.9815
1939.9,60,30.000005,60.0002,29.9816,-0.000392689,0.135388209,60.0002,29.9816
1940,60,30.000005,60.0002,29.9816,-0.000388801,0.134047732,60.0002,29.9816
1940.1,60,30.000005,60.0002,29.9816,-0.000384952,0.132720526,60.0002,29.9816
1940.2,60,30.000005,60.0002,29.9816,-0.000381141,0.131406462,60.0002,29.9816
1940.3,60,30.000005,60.0002,29.9816,-0.000377367,0.130105408,60.0002,29.9816
1940.4,60,30.000005,60.0002,29.9816,-0.000373631,0.128817235,60.0002,29.9816
1940.5,60,30.000005,60.0002,29.9816,-0.000369931,0.127541817,60.0002,29.9816
1940.6,60,30.000005,60.0002,29.9816,-0.000366269,0.126279027,60.0002,29.9816
1940.7,60,30.000005,60.0002,29.9817,-0.000362642,0.13492973,60.0002,29.9817
1940.8,60,30.000005,60.0002,29.9817,-0.000359052,0.133593792,60.0002,29.9817
1940.9,60,30.000005,60.0002,29.9817,-0.000355497,0.132271081,60.0002,29.9817
1941,60,30.000005,60.0002,29.9817,-0.000351977,0.130961466,60.0002,29.9817
1941.1,60,30.000005,60.0002,29.9817,-0.000348492,0.129664818,60.0002,29.9817
1941.2,60,30.000005,60.0002,29.9818,-0.000345042,0.138281998,60.0002,29.9818
1941.3,60,30.000005,60.0002,29.9818,-0.000341625,0.136912869,60.0002,29.9818
1941.4,60,30.000005,60.0002,29.9818,-0.000338243,0.135557296,60.0002,29.9818
1941.5,60,30.000005,60.0002,29.9818,-0.000334894,0.134215145,60.0002,29.9818
1941.6,60,30.000005,60.0002,29.9819,-0.000331578,0.142787272,60.0002,29.9819
1941.7,60,30.000005,60.0002,29.9819,-0.000328295,0.141373537,60.0002,29.9819
1941.8,60,30.000005,60.0002,29.982,-0.000325045,0.149874789,60.0002,29.982
1941.9,60,30.000005,60.0002,29.982,-0.000321826,0.14839088,60.0002,29.982
1942,60,30.000005,60.0002,29.982,-0.00031864,0.146921663,60.0002,29.982
1942.1,60,30.000005,60.0002,29.9821,-0.000315485,0.155367984,60.0002,29.9821
1942.2,60,30.000005,60.0002,29.9821,-0.000312362,0.153829687,60.0002,29.9821
1942.3,60,30.000005,60.0002,29.9821,-0.000309269,0.152306621,60.0002,29.9821
1942.4,60,30.000005,60.0002,29.9821,-0.000306207,0.150798634,60.0002,29.9821
1942.5,60,30.000005,60.0002,29.9822,-0.000303175,0.159206569,60.0002,29.9822
1942.6,60,30.000005,60.0002,29.9822,-0.000300173,0.157630266,60.0002,29.9822
1942.7,60,30.000005,60.0002,29.9822,-0.000297201,0.15606957,60.0002,29.9822
1942.8,60,30.000005,60.0002,29.9822,-0.000294259,0.154524327,60.0002,29.9822
1942.9,60,30.000005,60.0002,29.9822,-0.000291345,0.152994383,60.0002,29.9822
1943,60,30.000005,60.0002,29.9823,-0.000288461,0.161380577,60.0002,29.9823
1943.1,60,30.000005,60.0002,29.9823,-0.000285605,0.15978275,60.0002,29.9823
1943.2,60,30.000005,60.0002,29.9823,-0.000282777,0.158200742,60.0002,29.9823
1943.3,60,30.000005,60.0002,29.9823,-0.000279977,0.156634398,60.0002,29.9823
1943.4,60,30.000005,60.0002,29.9823,-0.000277205,0.155083563,60.0002,29.9823
1943.5,60,30.000005,60.0002,29.9823,-0.00027446,0.153548082,60.0002,29.9823
1943.6,60,30.000005,60.0002,29.9823,-0.000271743,0.152027804,60.0002,29.9823
1943.7,60,30.000005,60.0002,29.9823,-0.000269053,0.150522578,60.0002,29.9823
1943.8,60,30.000005,60.0002,29.9823,-0.000266389,0.149032256,60.0002,29.9823
1943.9,60,30.000005,60.0002,29.9823,-0.000263751,0.147556689,60.0002,29.9823
1944,60,30.000005,60.0002,29.9823,-0.00026114,0.146095731,60.0002,29.9823
1944.1,60,30.000005,60.0002,29.9823,-0.000258554,0.144649239,60.0002,29.9823
1944.2,60,30.000005,60.0002,29.9823,-0.000255994,0.143217068,60.0002,29.9823
1944.3,60,30.000005,60.0002,29.9823,-0.00025346,0.141799078,60.0002,29.9823
1944.4,60,30.000005,60.0002,29.9823,-0.00025095,0.140395126,60.0002,29.9823
1944.5,60,30.000005,60.0002,29.9823,-0.000248465,0.139005076,60.0002,29.9823
1944.6,60,30.000005,60.0002,29.9824,-0.000246005,0.147529778,60.0002,29.9824
1944.7,60,30.000005,60.0002,29.9824,-0.00024357,0.146069087,60.0002,29.9824
1944.8,60,30.000005,60.0002,29.9824,-0.000241158,0.144622858,60.0002,29.9824
1944.9,60,30.000005,60.0002,29.9824,-0.00023877,0.143190949,60.0002,29.9824
1945,60,30.000005,60.0002,29.9824,-0.000236406,0.141773217,60.0002,29.9824
1945.1,60,30.000005,60.0002,29.9824,-0.000234066,0.140369521,60.0002,29.9824
1945.2,60,30.000005,60.0002,29.9824,-0.000231748,0.138979724,60.0002,29.9824
1945.3,60,30.000005,60.0002,29.9824,-0.000229454,0.137603687,60.0002,29.9824
1945.4,60,30.000005,60.0002,29.9825,-0.000227182,0.146142265,60.0002,29.9825
1945.5,60,30.000005,60.0002,29.9825,-0.000224933,0.144695312,60.0002,29.9825
1945.6,60,30.000005,60.0002,29.9825,-0.000222706,0.143262685,60.0002,29.9825
1945.7,60,30.000005,60.0002,29.9825,-0.0002205,0.141844242,60.0002,29.9825
1945.8,60,30.000005,60.0002,29.9825,-0.000218317,0.140439844,60.0002,29.9825
1945.9,60,30.000005,60.0002,29.9826,-0.000216156,0.14895034,60.0002,29.9826
1946,60,30.000005,60.0002,29.9826,-0.000214016,0.147475585,60.0002,29.9826
1946.1,60,30.000005,60.0002,29.9826,-0.000211897,0.14601543,60.0002,29.9826
1946.2,60,30.000005,60.0002,29.9826,-0.000209799,0.144569733,60.0002,29.9826
1946.3,60,30.000005,60.0002,29.9827,-0.000207721,0.15303934,60.0002,29.9827
1946.4,60,30.000005,60.0002,29.9827,-0.000205665,0.151524099,60.0002,29.9827
1946.5,60,30.000005,60.0002,29.9827,-0.000203629,0.15002386,60.0002,29.9827
1946.6,60,30.000005,60.0002,29.9827,-0.000201612,0.148538475,60.0002,29.9827
1946.7,60,30.000005,60.0002,29.9827,-0.000199616,0.147067797,60.0002,29.9827
1946.8,60,30.000005,60.0002,29.9828,-0.00019764,0.155512671,60.0002,29.9828
1946.9,60,30.000005,60.0002,29.9828,-0.000195683,0.153972941,60.0002,29.9828
1947,60,30.000005,60.0002,29.9828,-0.000193746,0.152448457,60.0002,29.9828
1947.1,60,30.000005,60.0002,29.9828,-0.000191827,0.150939066,60.0002,29.9828
1947.2,60,30.000005,60.0002,29.9828,-0.000189928,0.14944462,60.0002,29.9828
